name,fiscal_year,total,month_name,month,fiscal_month,year,date,kind
parking,2014,5846404.0,jan,1,7,2014,2014-01-01,Tax
tobacco,2014,327306.0,jan,1,7,2014,2014-01-01,Tax
amusement,2014,932730.0,jan,1,7,2014,2014-01-01,Tax
sales,2014,20520903.0,jan,1,7,2014,2014-01-01,Tax
birt,2014,9790245.0,jan,1,7,2014,2014-01-01,Tax
wage_earnings_net_profits_pica,2014,39586748.0,jan,1,7,2014,2014-01-01,Tax
real_estate,2014,39229686.0,jan,1,7,2014,2014-01-01,Tax
net_profits,2014,365425.0,jan,1,7,2014,2014-01-01,Tax
net_profits_pica,2014,664572.0,jan,1,7,2014,2014-01-01,Tax
net_profits_city,2014,-299147.0,jan,1,7,2014,2014-01-01,Tax
earnings,2014,992236.0,jan,1,7,2014,2014-01-01,Tax
earnings_pica,2014,303541.0,jan,1,7,2014,2014-01-01,Tax
earnings_city,2014,688695.0,jan,1,7,2014,2014-01-01,Tax
wage,2014,173069260.0,jan,1,7,2014,2014-01-01,Tax
wage_pica,2014,38618635.0,jan,1,7,2014,2014-01-01,Tax
wage_city,2014,134450625.0,jan,1,7,2014,2014-01-01,Tax
wage_earnings_net_profits,2014,174426921.0,jan,1,7,2014,2014-01-01,Tax
valet,2014,116627.0,dec,12,6,2013,2013-12-01,Tax
sales,2014,21015562.0,dec,12,6,2013,2013-12-01,Tax
amusement,2014,1162460.0,dec,12,6,2013,2013-12-01,Tax
tobacco,2014,1104.0,dec,12,6,2013,2013-12-01,Tax
parking,2014,5887196.0,dec,12,6,2013,2013-12-01,Tax
wage_earnings_net_profits_city,2014,97582180.0,dec,12,6,2013,2013-12-01,Tax
real_estate_transfer,2014,12086902.0,dec,12,6,2013,2013-12-01,Tax
outdoor_ads,2014,226988.0,dec,12,6,2013,2013-12-01,Tax
other_taxes,2014,0.0,dec,12,6,2013,2013-12-01,Tax
all_taxes,2014,158162505.0,dec,12,6,2013,2013-12-01,Tax
birt,2014,7072332.0,dec,12,6,2013,2013-12-01,Tax
wage_earnings_net_profits_pica,2014,27210341.0,dec,12,6,2013,2013-12-01,Tax
real_estate,2014,13011154.0,dec,12,6,2013,2013-12-01,Tax
net_profits,2014,560127.0,dec,12,6,2013,2013-12-01,Tax
net_profits_pica,2014,160444.0,dec,12,6,2013,2013-12-01,Tax
net_profits_city,2014,399683.0,dec,12,6,2013,2013-12-01,Tax
earnings,2014,423856.0,dec,12,6,2013,2013-12-01,Tax
earnings_pica,2014,130316.0,dec,12,6,2013,2013-12-01,Tax
earnings_city,2014,293540.0,dec,12,6,2013,2013-12-01,Tax
wage,2014,123808538.0,dec,12,6,2013,2013-12-01,Tax
wage_pica,2014,26919581.0,dec,12,6,2013,2013-12-01,Tax
wage_city,2014,96888957.0,dec,12,6,2013,2013-12-01,Tax
wage_earnings_net_profits,2014,124792521.0,dec,12,6,2013,2013-12-01,Tax
parking,2014,6726719.0,nov,11,5,2013,2013-11-01,Tax
birt,2014,-3266483.0,nov,11,5,2013,2013-11-01,Tax
sales,2014,22679439.0,nov,11,5,2013,2013-11-01,Tax
amusement,2014,1120451.0,nov,11,5,2013,2013-11-01,Tax
tobacco,2014,424.0,nov,11,5,2013,2013-11-01,Tax
all_taxes,2014,142044458.0,nov,11,5,2013,2013-11-01,Tax
valet,2014,114536.0,nov,11,5,2013,2013-11-01,Tax
real_estate_transfer,2014,11699988.0,nov,11,5,2013,2013-11-01,Tax
outdoor_ads,2014,219594.0,nov,11,5,2013,2013-11-01,Tax
other_taxes,2014,1194.0,nov,11,5,2013,2013-11-01,Tax
wage_earnings_net_profits_city,2014,96700738.0,nov,11,5,2013,2013-11-01,Tax
wage_earnings_net_profits_pica,2014,28888615.0,nov,11,5,2013,2013-11-01,Tax
wage_earnings_net_profits,2014,125589353.0,nov,11,5,2013,2013-11-01,Tax
net_profits,2014,289435.0,nov,11,5,2013,2013-11-01,Tax
net_profits_city,2014,178771.0,nov,11,5,2013,2013-11-01,Tax
earnings,2014,682957.0,nov,11,5,2013,2013-11-01,Tax
earnings_pica,2014,259783.0,nov,11,5,2013,2013-11-01,Tax
earnings_city,2014,423174.0,nov,11,5,2013,2013-11-01,Tax
wage,2014,124616961.0,nov,11,5,2013,2013-11-01,Tax
wage_pica,2014,28518168.0,nov,11,5,2013,2013-11-01,Tax
wage_city,2014,96098793.0,nov,11,5,2013,2013-11-01,Tax
real_estate,2014,6047858.0,nov,11,5,2013,2013-11-01,Tax
net_profits_pica,2014,110664.0,nov,11,5,2013,2013-11-01,Tax
parking,2014,6090518.0,oct,10,4,2013,2013-10-01,Tax
sales,2014,21187128.0,oct,10,4,2013,2013-10-01,Tax
amusement,2014,1021326.0,oct,10,4,2013,2013-10-01,Tax
tobacco,2014,3185.0,oct,10,4,2013,2013-10-01,Tax
wage_earnings_net_profits_city,2014,115859702.0,oct,10,4,2013,2013-10-01,Tax
valet,2014,109565.0,oct,10,4,2013,2013-10-01,Tax
real_estate_transfer,2014,12219707.0,oct,10,4,2013,2013-10-01,Tax
outdoor_ads,2014,266555.0,oct,10,4,2013,2013-10-01,Tax
other_taxes,2014,133954.0,oct,10,4,2013,2013-10-01,Tax
all_taxes,2014,180919749.0,oct,10,4,2013,2013-10-01,Tax
birt,2014,17125587.0,oct,10,4,2013,2013-10-01,Tax
earnings,2014,920289.0,oct,10,4,2013,2013-10-01,Tax
wage_earnings_net_profits_pica,2014,34443440.0,oct,10,4,2013,2013-10-01,Tax
earnings_city,2014,641860.0,oct,10,4,2013,2013-10-01,Tax
real_estate,2014,6902522.0,oct,10,4,2013,2013-10-01,Tax
wage_city,2014,114628021.0,oct,10,4,2013,2013-10-01,Tax
wage_pica,2014,33875787.0,oct,10,4,2013,2013-10-01,Tax
wage,2014,148503808.0,oct,10,4,2013,2013-10-01,Tax
wage_earnings_net_profits,2014,150303142.0,oct,10,4,2013,2013-10-01,Tax
earnings_pica,2014,278429.0,oct,10,4,2013,2013-10-01,Tax
net_profits_city,2014,589821.0,oct,10,4,2013,2013-10-01,Tax
net_profits_pica,2014,289224.0,oct,10,4,2013,2013-10-01,Tax
net_profits,2014,879045.0,oct,10,4,2013,2013-10-01,Tax
wage_earnings_net_profits_city,2014,94774999.0,sep,9,3,2013,2013-09-01,Tax
all_taxes,2014,161962167.0,sep,9,3,2013,2013-09-01,Tax
other_taxes,2014,4889.0,sep,9,3,2013,2013-09-01,Tax
outdoor_ads,2014,189389.0,sep,9,3,2013,2013-09-01,Tax
real_estate_transfer,2014,12658179.0,sep,9,3,2013,2013-09-01,Tax
valet,2014,120867.0,sep,9,3,2013,2013-09-01,Tax
parking,2014,6191612.0,sep,9,3,2013,2013-09-01,Tax
tobacco,2014,697.0,sep,9,3,2013,2013-09-01,Tax
amusement,2014,754198.0,sep,9,3,2013,2013-09-01,Tax
sales,2014,21393985.0,sep,9,3,2013,2013-09-01,Tax
birt,2014,18787065.0,sep,9,3,2013,2013-09-01,Tax
wage_earnings_net_profits_pica,2014,28143512.0,sep,9,3,2013,2013-09-01,Tax
net_profits,2014,1112196.0,sep,9,3,2013,2013-09-01,Tax
net_profits_pica,2014,401842.0,sep,9,3,2013,2013-09-01,Tax
net_profits_city,2014,710354.0,sep,9,3,2013,2013-09-01,Tax
earnings,2014,378104.0,sep,9,3,2013,2013-09-01,Tax
earnings_pica,2014,149974.0,sep,9,3,2013,2013-09-01,Tax
earnings_city,2014,228130.0,sep,9,3,2013,2013-09-01,Tax
wage,2014,121428211.0,sep,9,3,2013,2013-09-01,Tax
wage_pica,2014,27591696.0,sep,9,3,2013,2013-09-01,Tax
wage_city,2014,93836515.0,sep,9,3,2013,2013-09-01,Tax
wage_earnings_net_profits,2014,122918511.0,sep,9,3,2013,2013-09-01,Tax
real_estate,2014,7086287.0,sep,9,3,2013,2013-09-01,Tax
wage_earnings_net_profits_city,2014,90389170.0,aug,8,2,2013,2013-08-01,Tax
parking,2014,5977426.0,aug,8,2,2013,2013-08-01,Tax
sales,2014,23597016.0,aug,8,2,2013,2013-08-01,Tax
amusement,2014,4357829.0,aug,8,2,2013,2013-08-01,Tax
tobacco,2014,4342.0,aug,8,2,2013,2013-08-01,Tax
all_taxes,2014,150490944.0,aug,8,2,2013,2013-08-01,Tax
valet,2014,121306.0,aug,8,2,2013,2013-08-01,Tax
real_estate_transfer,2014,13039843.0,aug,8,2,2013,2013-08-01,Tax
outdoor_ads,2014,248413.0,aug,8,2,2013,2013-08-01,Tax
other_taxes,2014,592.0,aug,8,2,2013,2013-08-01,Tax
birt,2014,5345156.0,aug,8,2,2013,2013-08-01,Tax
earnings,2014,768408.0,aug,8,2,2013,2013-08-01,Tax
wage_earnings_net_profits_pica,2014,26565628.0,aug,8,2,2013,2013-08-01,Tax
net_profits,2014,408991.0,aug,8,2,2013,2013-08-01,Tax
net_profits_pica,2014,53315.0,aug,8,2,2013,2013-08-01,Tax
net_profits_city,2014,355676.0,aug,8,2,2013,2013-08-01,Tax
earnings_pica,2014,251690.0,aug,8,2,2013,2013-08-01,Tax
earnings_city,2014,516718.0,aug,8,2,2013,2013-08-01,Tax
wage,2014,115777399.0,aug,8,2,2013,2013-08-01,Tax
wage_pica,2014,26260623.0,aug,8,2,2013,2013-08-01,Tax
wage_city,2014,89516776.0,aug,8,2,2013,2013-08-01,Tax
real_estate,2014,7409851.0,aug,8,2,2013,2013-08-01,Tax
wage_earnings_net_profits,2014,116954798.0,aug,8,2,2013,2013-08-01,Tax
tobacco,2014,890.0,jul,7,1,2013,2013-07-01,Tax
birt,2014,5267558.0,jul,7,1,2013,2013-07-01,Tax
sales,2014,21638628.0,jul,7,1,2013,2013-07-01,Tax
amusement,2014,1472970.0,jul,7,1,2013,2013-07-01,Tax
other_taxes,2014,424002.0,jul,7,1,2013,2013-07-01,Tax
parking,2014,5915541.0,jul,7,1,2013,2013-07-01,Tax
valet,2014,136163.0,jul,7,1,2013,2013-07-01,Tax
real_estate_transfer,2014,15161436.0,jul,7,1,2013,2013-07-01,Tax
outdoor_ads,2014,231817.0,jul,7,1,2013,2013-07-01,Tax
wage_earnings_net_profits_pica,2014,32422914.0,jul,7,1,2013,2013-07-01,Tax
wage_earnings_net_profits_city,2014,111441436.0,jul,7,1,2013,2013-07-01,Tax
earnings,2014,923107.0,jul,7,1,2013,2013-07-01,Tax
wage_earnings_net_profits,2014,143864350.0,jul,7,1,2013,2013-07-01,Tax
net_profits,2014,503475.0,jul,7,1,2013,2013-07-01,Tax
net_profits_pica,2014,-314035.0,jul,7,1,2013,2013-07-01,Tax
net_profits_city,2014,817510.0,jul,7,1,2013,2013-07-01,Tax
earnings_pica,2014,290072.0,jul,7,1,2013,2013-07-01,Tax
earnings_city,2014,633035.0,jul,7,1,2013,2013-07-01,Tax
wage,2014,142437768.0,jul,7,1,2013,2013-07-01,Tax
wage_pica,2014,32446877.0,jul,7,1,2013,2013-07-01,Tax
wage_city,2014,109990891.0,jul,7,1,2013,2013-07-01,Tax
real_estate,2014,8171797.0,jul,7,1,2013,2013-07-01,Tax
all_taxes,2014,169862238.0,jul,7,1,2013,2013-07-01,Tax
revenue_from_private_sources,2023,0.0,aug,8,2,2022,2022-08-01,Non-Tax
licenses_and_inspection_fees,2023,6102030.0,aug,8,2,2022,2022-08-01,Non-Tax
traffic_fines,2023,171448.0,aug,8,2,2022,2022-08-01,Non-Tax
miscellaneous,2023,982539.0,aug,8,2,2022,2022-08-01,Non-Tax
court_related_costs,2023,2044333.0,aug,8,2,2022,2022-08-01,Non-Tax
records,2023,1746844.0,aug,8,2,2022,2022-08-01,Non-Tax
sheriff,2023,0.0,aug,8,2,2022,2022-08-01,Non-Tax
health,2023,5450602.0,aug,8,2,2022,2022-08-01,Non-Tax
streets,2023,1290408.0,aug,8,2,2022,2022-08-01,Non-Tax
total_local_nontax_revenue,2023,38435910.0,aug,8,2,2022,2022-08-01,Non-Tax
interest_earnings,2023,7238134.0,aug,8,2,2022,2022-08-01,Non-Tax
emergency_medical_services,2023,3512574.0,aug,8,2,2022,2022-08-01,Non-Tax
cable_television,2023,1528155.0,aug,8,2,2022,2022-08-01,Non-Tax
payments_in_lieu_of_taxes,2023,0.0,aug,8,2,2022,2022-08-01,Non-Tax
asset_sales,2023,839.0,aug,8,2,2022,2022-08-01,Non-Tax
reimbursements,2023,6474104.0,aug,8,2,2022,2022-08-01,Non-Tax
other_fines,2023,1149968.0,aug,8,2,2022,2022-08-01,Non-Tax
commercial_trash_fee,2023,743931.0,aug,8,2,2022,2022-08-01,Non-Tax
interest_earnings,2023,1990985.0,jul,7,1,2022,2022-07-01,Non-Tax
other_fines,2023,732974.0,jul,7,1,2022,2022-07-01,Non-Tax
reimbursements,2023,2570834.0,jul,7,1,2022,2022-07-01,Non-Tax
asset_sales,2023,0.0,jul,7,1,2022,2022-07-01,Non-Tax
payments_in_lieu_of_taxes,2023,998140.0,jul,7,1,2022,2022-07-01,Non-Tax
cable_television,2023,0.0,jul,7,1,2022,2022-07-01,Non-Tax
emergency_medical_services,2023,3079400.0,jul,7,1,2022,2022-07-01,Non-Tax
commercial_trash_fee,2023,1186776.0,jul,7,1,2022,2022-07-01,Non-Tax
sheriff,2023,-7206.0,jul,7,1,2022,2022-07-01,Non-Tax
licenses_and_inspection_fees,2023,4373849.0,jul,7,1,2022,2022-07-01,Non-Tax
streets,2023,1255954.0,jul,7,1,2022,2022-07-01,Non-Tax
health,2023,7814487.0,jul,7,1,2022,2022-07-01,Non-Tax
records,2023,1740228.0,jul,7,1,2022,2022-07-01,Non-Tax
court_related_costs,2023,1780162.0,jul,7,1,2022,2022-07-01,Non-Tax
miscellaneous,2023,1738477.0,jul,7,1,2022,2022-07-01,Non-Tax
revenue_from_private_sources,2023,4322030.0,jul,7,1,2022,2022-07-01,Non-Tax
traffic_fines,2023,185733.0,jul,7,1,2022,2022-07-01,Non-Tax
total_local_nontax_revenue,2023,33762825.0,jul,7,1,2022,2022-07-01,Non-Tax
total_local_nontax_revenue,2022,35926286.0,jun,6,12,2022,2022-06-01,Non-Tax
interest_earnings,2022,1129313.0,jun,6,12,2022,2022-06-01,Non-Tax
court_related_costs,2022,1964524.0,jun,6,12,2022,2022-06-01,Non-Tax
records,2022,1573965.0,jun,6,12,2022,2022-06-01,Non-Tax
sheriff,2022,0.0,jun,6,12,2022,2022-06-01,Non-Tax
health,2022,8079720.0,jun,6,12,2022,2022-06-01,Non-Tax
streets,2022,1174415.0,jun,6,12,2022,2022-06-01,Non-Tax
licenses_and_inspection_fees,2022,5762507.0,jun,6,12,2022,2022-06-01,Non-Tax
commercial_trash_fee,2022,1222528.0,jun,6,12,2022,2022-06-01,Non-Tax
revenue_from_private_sources,2022,361200.0,jun,6,12,2022,2022-06-01,Non-Tax
emergency_medical_services,2022,3062222.0,jun,6,12,2022,2022-06-01,Non-Tax
cable_television,2022,0.0,jun,6,12,2022,2022-06-01,Non-Tax
payments_in_lieu_of_taxes,2022,371075.0,jun,6,12,2022,2022-06-01,Non-Tax
asset_sales,2022,9741887.0,jun,6,12,2022,2022-06-01,Non-Tax
reimbursements,2022,-970974.0,jun,6,12,2022,2022-06-01,Non-Tax
other_fines,2022,1177658.0,jun,6,12,2022,2022-06-01,Non-Tax
miscellaneous,2022,1044221.0,jun,6,12,2022,2022-06-01,Non-Tax
traffic_fines,2022,232025.0,jun,6,12,2022,2022-06-01,Non-Tax
miscellaneous,2022,942367.0,may,5,11,2022,2022-05-01,Non-Tax
court_related_costs,2022,2016650.0,may,5,11,2022,2022-05-01,Non-Tax
records,2022,1991103.0,may,5,11,2022,2022-05-01,Non-Tax
sheriff,2022,0.0,may,5,11,2022,2022-05-01,Non-Tax
health,2022,7823348.0,may,5,11,2022,2022-05-01,Non-Tax
streets,2022,1148542.0,may,5,11,2022,2022-05-01,Non-Tax
licenses_and_inspection_fees,2022,7283066.0,may,5,11,2022,2022-05-01,Non-Tax
interest_earnings,2022,573731.0,may,5,11,2022,2022-05-01,Non-Tax
commercial_trash_fee,2022,1351523.0,may,5,11,2022,2022-05-01,Non-Tax
emergency_medical_services,2022,6894354.0,may,5,11,2022,2022-05-01,Non-Tax
cable_television,2022,4436873.0,may,5,11,2022,2022-05-01,Non-Tax
payments_in_lieu_of_taxes,2022,106817.0,may,5,11,2022,2022-05-01,Non-Tax
asset_sales,2022,560727.0,may,5,11,2022,2022-05-01,Non-Tax
reimbursements,2022,2345687.0,may,5,11,2022,2022-05-01,Non-Tax
other_fines,2022,495623.0,may,5,11,2022,2022-05-01,Non-Tax
total_local_nontax_revenue,2022,38247639.0,may,5,11,2022,2022-05-01,Non-Tax
traffic_fines,2022,217229.0,may,5,11,2022,2022-05-01,Non-Tax
revenue_from_private_sources,2022,60000.0,may,5,11,2022,2022-05-01,Non-Tax
miscellaneous,2022,3279816.0,apr,4,10,2022,2022-04-01,Non-Tax
interest_earnings,2022,-956771.0,apr,4,10,2022,2022-04-01,Non-Tax
revenue_from_private_sources,2022,75.0,apr,4,10,2022,2022-04-01,Non-Tax
court_related_costs,2022,1763988.0,apr,4,10,2022,2022-04-01,Non-Tax
records,2022,2622431.0,apr,4,10,2022,2022-04-01,Non-Tax
sheriff,2022,0.0,apr,4,10,2022,2022-04-01,Non-Tax
health,2022,7668867.0,apr,4,10,2022,2022-04-01,Non-Tax
streets,2022,972554.0,apr,4,10,2022,2022-04-01,Non-Tax
licenses_and_inspection_fees,2022,6683848.0,apr,4,10,2022,2022-04-01,Non-Tax
total_local_nontax_revenue,2022,31785898.0,apr,4,10,2022,2022-04-01,Non-Tax
commercial_trash_fee,2022,789324.0,apr,4,10,2022,2022-04-01,Non-Tax
cable_television,2022,0.0,apr,4,10,2022,2022-04-01,Non-Tax
payments_in_lieu_of_taxes,2022,2440378.0,apr,4,10,2022,2022-04-01,Non-Tax
asset_sales,2022,0.0,apr,4,10,2022,2022-04-01,Non-Tax
reimbursements,2022,1286984.0,apr,4,10,2022,2022-04-01,Non-Tax
other_fines,2022,852936.0,apr,4,10,2022,2022-04-01,Non-Tax
traffic_fines,2022,281342.0,apr,4,10,2022,2022-04-01,Non-Tax
emergency_medical_services,2022,4100128.0,apr,4,10,2022,2022-04-01,Non-Tax
other_fines,2022,915296.0,mar,3,9,2022,2022-03-01,Non-Tax
miscellaneous,2022,3053424.0,mar,3,9,2022,2022-03-01,Non-Tax
court_related_costs,2022,3053092.0,mar,3,9,2022,2022-03-01,Non-Tax
records,2022,3507461.0,mar,3,9,2022,2022-03-01,Non-Tax
sheriff,2022,0.0,mar,3,9,2022,2022-03-01,Non-Tax
revenue_from_private_sources,2022,17500.0,mar,3,9,2022,2022-03-01,Non-Tax
traffic_fines,2022,431170.0,mar,3,9,2022,2022-03-01,Non-Tax
cable_television,2022,0.0,mar,3,9,2022,2022-03-01,Non-Tax
reimbursements,2022,870775.0,mar,3,9,2022,2022-03-01,Non-Tax
asset_sales,2022,0.0,mar,3,9,2022,2022-03-01,Non-Tax
payments_in_lieu_of_taxes,2022,191109.0,mar,3,9,2022,2022-03-01,Non-Tax
emergency_medical_services,2022,762252.0,mar,3,9,2022,2022-03-01,Non-Tax
commercial_trash_fee,2022,841378.0,mar,3,9,2022,2022-03-01,Non-Tax
interest_earnings,2022,-339241.0,mar,3,9,2022,2022-03-01,Non-Tax
licenses_and_inspection_fees,2022,8108871.0,mar,3,9,2022,2022-03-01,Non-Tax
total_local_nontax_revenue,2022,29457174.0,mar,3,9,2022,2022-03-01,Non-Tax
streets,2022,587313.0,mar,3,9,2022,2022-03-01,Non-Tax
health,2022,7456774.0,mar,3,9,2022,2022-03-01,Non-Tax
court_related_costs,2022,2062325.0,feb,2,8,2022,2022-02-01,Non-Tax
commercial_trash_fee,2022,1199830.0,feb,2,8,2022,2022-02-01,Non-Tax
records,2022,2471824.0,feb,2,8,2022,2022-02-01,Non-Tax
total_local_nontax_revenue,2022,38226302.0,feb,2,8,2022,2022-02-01,Non-Tax
sheriff,2022,72338.0,feb,2,8,2022,2022-02-01,Non-Tax
health,2022,4645743.0,feb,2,8,2022,2022-02-01,Non-Tax
streets,2022,987842.0,feb,2,8,2022,2022-02-01,Non-Tax
licenses_and_inspection_fees,2022,7594951.0,feb,2,8,2022,2022-02-01,Non-Tax
interest_earnings,2022,-65383.0,feb,2,8,2022,2022-02-01,Non-Tax
emergency_medical_services,2022,2100501.0,feb,2,8,2022,2022-02-01,Non-Tax
cable_television,2022,1685711.0,feb,2,8,2022,2022-02-01,Non-Tax
payments_in_lieu_of_taxes,2022,502000.0,feb,2,8,2022,2022-02-01,Non-Tax
asset_sales,2022,78.0,feb,2,8,2022,2022-02-01,Non-Tax
reimbursements,2022,2696594.0,feb,2,8,2022,2022-02-01,Non-Tax
other_fines,2022,688436.0,feb,2,8,2022,2022-02-01,Non-Tax
traffic_fines,2022,47942.0,feb,2,8,2022,2022-02-01,Non-Tax
miscellaneous,2022,11535569.0,feb,2,8,2022,2022-02-01,Non-Tax
emergency_medical_services,2022,2904117.0,jan,1,7,2022,2022-01-01,Non-Tax
traffic_fines,2022,492937.0,jan,1,7,2022,2022-01-01,Non-Tax
other_fines,2022,951436.0,jan,1,7,2022,2022-01-01,Non-Tax
reimbursements,2022,830778.0,jan,1,7,2022,2022-01-01,Non-Tax
asset_sales,2022,0.0,jan,1,7,2022,2022-01-01,Non-Tax
payments_in_lieu_of_taxes,2022,33848.0,jan,1,7,2022,2022-01-01,Non-Tax
cable_television,2022,295498.0,jan,1,7,2022,2022-01-01,Non-Tax
court_related_costs,2022,2932304.0,jan,1,7,2022,2022-01-01,Non-Tax
commercial_trash_fee,2022,2996601.0,jan,1,7,2022,2022-01-01,Non-Tax
interest_earnings,2022,192574.0,jan,1,7,2022,2022-01-01,Non-Tax
licenses_and_inspection_fees,2022,5482176.0,jan,1,7,2022,2022-01-01,Non-Tax
streets,2022,500926.0,jan,1,7,2022,2022-01-01,Non-Tax
health,2022,6456492.0,jan,1,7,2022,2022-01-01,Non-Tax
sheriff,2022,0.0,jan,1,7,2022,2022-01-01,Non-Tax
records,2022,2858835.0,jan,1,7,2022,2022-01-01,Non-Tax
miscellaneous,2022,907657.0,jan,1,7,2022,2022-01-01,Non-Tax
total_local_nontax_revenue,2022,27836178.0,jan,1,7,2022,2022-01-01,Non-Tax
total_local_nontax_revenue,2022,53134117.0,dec,12,6,2021,2021-12-01,Non-Tax
interest_earnings,2022,55076.0,dec,12,6,2021,2021-12-01,Non-Tax
miscellaneous,2022,8788371.0,dec,12,6,2021,2021-12-01,Non-Tax
records,2022,2540621.0,dec,12,6,2021,2021-12-01,Non-Tax
traffic_fines,2022,0.0,dec,12,6,2021,2021-12-01,Non-Tax
other_fines,2022,521427.0,dec,12,6,2021,2021-12-01,Non-Tax
reimbursements,2022,2333778.0,dec,12,6,2021,2021-12-01,Non-Tax
asset_sales,2022,134238.0,dec,12,6,2021,2021-12-01,Non-Tax
payments_in_lieu_of_taxes,2022,0.0,dec,12,6,2021,2021-12-01,Non-Tax
cable_television,2022,4831185.0,dec,12,6,2021,2021-12-01,Non-Tax
commercial_trash_fee,2022,7208315.0,dec,12,6,2021,2021-12-01,Non-Tax
licenses_and_inspection_fees,2022,12589706.0,dec,12,6,2021,2021-12-01,Non-Tax
streets,2022,1328161.0,dec,12,6,2021,2021-12-01,Non-Tax
health,2022,8547912.0,dec,12,6,2021,2021-12-01,Non-Tax
sheriff,2022,0.0,dec,12,6,2021,2021-12-01,Non-Tax
emergency_medical_services,2022,2710722.0,dec,12,6,2021,2021-12-01,Non-Tax
court_related_costs,2022,1544607.0,dec,12,6,2021,2021-12-01,Non-Tax
records,2022,1363455.0,nov,11,5,2021,2021-11-01,Non-Tax
traffic_fines,2022,57352.0,nov,11,5,2021,2021-11-01,Non-Tax
court_related_costs,2022,640784.0,nov,11,5,2021,2021-11-01,Non-Tax
other_fines,2022,816870.0,nov,11,5,2021,2021-11-01,Non-Tax
reimbursements,2022,933377.0,nov,11,5,2021,2021-11-01,Non-Tax
asset_sales,2022,274399.0,nov,11,5,2021,2021-11-01,Non-Tax
cable_television,2022,0.0,nov,11,5,2021,2021-11-01,Non-Tax
emergency_medical_services,2022,2575971.0,nov,11,5,2021,2021-11-01,Non-Tax
payments_in_lieu_of_taxes,2022,0.0,nov,11,5,2021,2021-11-01,Non-Tax
commercial_trash_fee,2022,2254509.0,nov,11,5,2021,2021-11-01,Non-Tax
licenses_and_inspection_fees,2022,8060906.0,nov,11,5,2021,2021-11-01,Non-Tax
streets,2022,825152.0,nov,11,5,2021,2021-11-01,Non-Tax
health,2022,2362358.0,nov,11,5,2021,2021-11-01,Non-Tax
sheriff,2022,0.0,nov,11,5,2021,2021-11-01,Non-Tax
total_local_nontax_revenue,2022,23912258.0,nov,11,5,2021,2021-11-01,Non-Tax
miscellaneous,2022,1237331.0,nov,11,5,2021,2021-11-01,Non-Tax
interest_earnings,2022,2509794.0,nov,11,5,2021,2021-11-01,Non-Tax
streets,2022,668468.0,oct,10,4,2021,2021-10-01,Non-Tax
total_local_nontax_revenue,2022,24555916.0,oct,10,4,2021,2021-10-01,Non-Tax
miscellaneous,2022,5117008.0,oct,10,4,2021,2021-10-01,Non-Tax
court_related_costs,2022,1646256.0,oct,10,4,2021,2021-10-01,Non-Tax
records,2022,1142074.0,oct,10,4,2021,2021-10-01,Non-Tax
sheriff,2022,0.0,oct,10,4,2021,2021-10-01,Non-Tax
health,2022,4735952.0,oct,10,4,2021,2021-10-01,Non-Tax
cable_television,2022,0.0,oct,10,4,2021,2021-10-01,Non-Tax
interest_earnings,2022,58412.0,oct,10,4,2021,2021-10-01,Non-Tax
commercial_trash_fee,2022,717190.0,oct,10,4,2021,2021-10-01,Non-Tax
emergency_medical_services,2022,2904242.0,oct,10,4,2021,2021-10-01,Non-Tax
payments_in_lieu_of_taxes,2022,0.0,oct,10,4,2021,2021-10-01,Non-Tax
asset_sales,2022,0.0,oct,10,4,2021,2021-10-01,Non-Tax
reimbursements,2022,1565229.0,oct,10,4,2021,2021-10-01,Non-Tax
other_fines,2022,784219.0,oct,10,4,2021,2021-10-01,Non-Tax
traffic_fines,2022,218608.0,oct,10,4,2021,2021-10-01,Non-Tax
licenses_and_inspection_fees,2022,4998257.0,oct,10,4,2021,2021-10-01,Non-Tax
traffic_fines,2022,279823.0,sep,9,3,2021,2021-09-01,Non-Tax
licenses_and_inspection_fees,2022,4762254.0,sep,9,3,2021,2021-09-01,Non-Tax
other_fines,2022,659328.0,sep,9,3,2021,2021-09-01,Non-Tax
reimbursements,2022,3743968.0,sep,9,3,2021,2021-09-01,Non-Tax
asset_sales,2022,65296.0,sep,9,3,2021,2021-09-01,Non-Tax
payments_in_lieu_of_taxes,2022,0.0,sep,9,3,2021,2021-09-01,Non-Tax
cable_television,2022,0.0,sep,9,3,2021,2021-09-01,Non-Tax
commercial_trash_fee,2022,609755.0,sep,9,3,2021,2021-09-01,Non-Tax
interest_earnings,2022,648340.0,sep,9,3,2021,2021-09-01,Non-Tax
emergency_medical_services,2022,2382712.0,sep,9,3,2021,2021-09-01,Non-Tax
streets,2022,2238207.0,sep,9,3,2021,2021-09-01,Non-Tax
health,2022,4441147.0,sep,9,3,2021,2021-09-01,Non-Tax
sheriff,2022,-1120.0,sep,9,3,2021,2021-09-01,Non-Tax
records,2022,1259336.0,sep,9,3,2021,2021-09-01,Non-Tax
court_related_costs,2022,2180915.0,sep,9,3,2021,2021-09-01,Non-Tax
miscellaneous,2022,2410867.0,sep,9,3,2021,2021-09-01,Non-Tax
total_local_nontax_revenue,2022,25680828.0,sep,9,3,2021,2021-09-01,Non-Tax
revenue_from_private_sources,2022,671255.0,aug,8,2,2021,2021-08-01,Non-Tax
court_related_costs,2022,1015177.0,aug,8,2,2021,2021-08-01,Non-Tax
