name,kind,fiscal_year,total,month_name,month,fiscal_month,year,date
real_estate,prior,2018,2887388.0,jan,1,7,2018,2018-01-01
real_estate,total,2018,64065554.0,jan,1,7,2018,2018-01-01
wage_city,current,2018,166128809.0,jan,1,7,2018,2018-01-01
wage_city,prior,2018,612521.0,jan,1,7,2018,2018-01-01
wage_pica,current,2018,50765994.0,jan,1,7,2018,2018-01-01
wage_pica,prior,2018,187176.0,jan,1,7,2018,2018-01-01
wage_pica,total,2018,50953170.0,jan,1,7,2018,2018-01-01
wage_city,total,2018,166741330.0,jan,1,7,2018,2018-01-01
earnings_city,current,2018,869434.0,jan,1,7,2018,2018-01-01
earnings_pica,total,2018,731204.0,jan,1,7,2018,2018-01-01
earnings_city,prior,2018,515628.0,jan,1,7,2018,2018-01-01
net_profits_city,current,2018,1528286.0,jan,1,7,2018,2018-01-01
earnings,total,2018,2116266.0,jan,1,7,2018,2018-01-01
net_profits_city,prior,2018,308962.0,jan,1,7,2018,2018-01-01
earnings_pica,prior,2018,272211.0,jan,1,7,2018,2018-01-01
earnings_pica,current,2018,458993.0,jan,1,7,2018,2018-01-01
earnings_city,total,2018,1385062.0,jan,1,7,2018,2018-01-01
tobacco,total,2018,1386.0,dec,12,6,2017,2017-12-01
net_profits,total,2018,2492441.0,dec,12,6,2017,2017-12-01
wage_earnings_net_profits,total,2018,148315094.0,dec,12,6,2017,2017-12-01
wage_earnings_net_profits_pica,total,2018,36288032.0,dec,12,6,2017,2017-12-01
wage_earnings_net_profits_city,total,2018,112027062.0,dec,12,6,2017,2017-12-01
birt,current,2018,7814861.0,dec,12,6,2017,2017-12-01
birt,prior,2018,-1698357.0,dec,12,6,2017,2017-12-01
birt,total,2018,6116504.0,dec,12,6,2017,2017-12-01
sales,total,2018,12658199.0,dec,12,6,2017,2017-12-01
amusement,total,2018,1448123.0,dec,12,6,2017,2017-12-01
all_taxes,total,2018,203051209.0,dec,12,6,2017,2017-12-01
parking,total,2018,8114474.0,dec,12,6,2017,2017-12-01
valet,total,2018,398243.0,dec,12,6,2017,2017-12-01
real_estate_transfer,total,2018,21793500.0,dec,12,6,2017,2017-12-01
outdoor_ads,total,2018,246904.0,dec,12,6,2017,2017-12-01
soda,current,2018,5956429.0,dec,12,6,2017,2017-12-01
soda,prior,2018,0.0,dec,12,6,2017,2017-12-01
soda,total,2018,5956429.0,dec,12,6,2017,2017-12-01
other_taxes,total,2018,9200.0,dec,12,6,2017,2017-12-01
net_profits_pica,prior,2018,284508.0,dec,12,6,2017,2017-12-01
net_profits_pica,total,2018,1225020.0,dec,12,6,2017,2017-12-01
real_estate,prior,2018,2585481.0,dec,12,6,2017,2017-12-01
net_profits_pica,current,2018,940512.0,dec,12,6,2017,2017-12-01
wage,total,2018,144785986.0,dec,12,6,2017,2017-12-01
real_estate,current,2018,31695704.0,dec,12,6,2017,2017-12-01
real_estate,total,2018,34281185.0,dec,12,6,2017,2017-12-01
wage_city,current,2018,110076595.0,dec,12,6,2017,2017-12-01
wage_city,prior,2018,48255.0,dec,12,6,2017,2017-12-01
wage_city,total,2018,110124850.0,dec,12,6,2017,2017-12-01
wage_pica,current,2018,34641447.0,dec,12,6,2017,2017-12-01
wage_pica,prior,2018,19689.0,dec,12,6,2017,2017-12-01
wage_pica,total,2018,34661136.0,dec,12,6,2017,2017-12-01
net_profits_city,total,2018,1267421.0,dec,12,6,2017,2017-12-01
earnings_city,current,2018,175732.0,dec,12,6,2017,2017-12-01
earnings_city,total,2018,634791.0,dec,12,6,2017,2017-12-01
earnings_pica,current,2018,120927.0,dec,12,6,2017,2017-12-01
earnings_pica,prior,2018,280949.0,dec,12,6,2017,2017-12-01
earnings_pica,total,2018,401876.0,dec,12,6,2017,2017-12-01
earnings,total,2018,1036667.0,dec,12,6,2017,2017-12-01
net_profits_city,current,2018,989794.0,dec,12,6,2017,2017-12-01
net_profits_city,prior,2018,277627.0,dec,12,6,2017,2017-12-01
earnings_city,prior,2018,459059.0,dec,12,6,2017,2017-12-01
birt,prior,2018,2193404.0,nov,11,5,2017,2017-11-01
sales,total,2018,14626405.0,nov,11,5,2017,2017-11-01
birt,total,2018,934844.0,nov,11,5,2017,2017-11-01
wage_earnings_net_profits,total,2018,155887741.0,nov,11,5,2017,2017-11-01
birt,current,2018,-1258560.0,nov,11,5,2017,2017-11-01
wage_earnings_net_profits_city,total,2018,119387700.0,nov,11,5,2017,2017-11-01
wage_earnings_net_profits_pica,total,2018,36500041.0,nov,11,5,2017,2017-11-01
tobacco,total,2018,5514.0,nov,11,5,2017,2017-11-01
amusement,total,2018,1400229.0,nov,11,5,2017,2017-11-01
soda,current,2018,6083858.0,nov,11,5,2017,2017-11-01
parking,total,2018,7868891.0,nov,11,5,2017,2017-11-01
valet,total,2018,167935.0,nov,11,5,2017,2017-11-01
real_estate_transfer,total,2018,28718591.0,nov,11,5,2017,2017-11-01
outdoor_ads,total,2018,232897.0,nov,11,5,2017,2017-11-01
soda,prior,2018,0.0,nov,11,5,2017,2017-11-01
soda,total,2018,6083858.0,nov,11,5,2017,2017-11-01
other_taxes,total,2018,8700.0,nov,11,5,2017,2017-11-01
all_taxes,total,2018,185274665.0,nov,11,5,2017,2017-11-01
net_profits_pica,total,2018,122591.0,nov,11,5,2017,2017-11-01
net_profits,total,2018,254389.0,nov,11,5,2017,2017-11-01
net_profits_pica,prior,2018,58573.0,nov,11,5,2017,2017-11-01
real_estate,current,2018,3319041.0,nov,11,5,2017,2017-11-01
earnings_city,current,2018,302355.0,nov,11,5,2017,2017-11-01
net_profits_pica,current,2018,64018.0,nov,11,5,2017,2017-11-01
real_estate,prior,2018,2520060.0,nov,11,5,2017,2017-11-01
real_estate,total,2018,5839101.0,nov,11,5,2017,2017-11-01
wage_city,current,2018,117984012.0,nov,11,5,2017,2017-11-01
wage_city,prior,2018,632010.0,nov,11,5,2017,2017-11-01
wage_city,total,2018,118616022.0,nov,11,5,2017,2017-11-01
wage_pica,prior,2018,192091.0,nov,11,5,2017,2017-11-01
wage_pica,total,2018,36051748.0,nov,11,5,2017,2017-11-01
wage,total,2018,154667770.0,nov,11,5,2017,2017-11-01
wage_pica,current,2018,35859657.0,nov,11,5,2017,2017-11-01
earnings_city,prior,2018,337525.0,nov,11,5,2017,2017-11-01
earnings,total,2018,965582.0,nov,11,5,2017,2017-11-01
earnings_city,total,2018,639880.0,nov,11,5,2017,2017-11-01
net_profits_city,prior,2018,62972.0,nov,11,5,2017,2017-11-01
net_profits_city,current,2018,68826.0,nov,11,5,2017,2017-11-01
net_profits_city,total,2018,131798.0,nov,11,5,2017,2017-11-01
earnings_pica,total,2018,325702.0,nov,11,5,2017,2017-11-01
earnings_pica,prior,2018,171802.0,nov,11,5,2017,2017-11-01
earnings_pica,current,2018,153900.0,nov,11,5,2017,2017-11-01
tobacco,total,2018,4781.0,oct,10,4,2017,2017-10-01
net_profits,total,2018,1447644.0,oct,10,4,2017,2017-10-01
wage_earnings_net_profits,total,2018,175792107.0,oct,10,4,2017,2017-10-01
wage_earnings_net_profits_pica,total,2018,41473716.0,oct,10,4,2017,2017-10-01
wage_earnings_net_profits_city,total,2018,134318391.0,oct,10,4,2017,2017-10-01
birt,current,2018,13365156.0,oct,10,4,2017,2017-10-01
birt,prior,2018,1584146.0,oct,10,4,2017,2017-10-01
birt,total,2018,14949302.0,oct,10,4,2017,2017-10-01
sales,total,2018,11849590.0,oct,10,4,2017,2017-10-01
amusement,total,2018,1375993.0,oct,10,4,2017,2017-10-01
net_profits_pica,prior,2018,514431.0,oct,10,4,2017,2017-10-01
parking,total,2018,7828915.0,oct,10,4,2017,2017-10-01
valet,total,2018,793928.0,oct,10,4,2017,2017-10-01
real_estate_transfer,total,2018,27476992.0,oct,10,4,2017,2017-10-01
outdoor_ads,total,2018,247332.0,oct,10,4,2017,2017-10-01
soda,current,2018,7567159.0,oct,10,4,2017,2017-10-01
soda,prior,2018,0.0,oct,10,4,2017,2017-10-01
soda,total,2018,7567159.0,oct,10,4,2017,2017-10-01
other_taxes,total,2018,49900.0,oct,10,4,2017,2017-10-01
all_taxes,total,2018,212468166.0,oct,10,4,2017,2017-10-01
net_profits_pica,total,2018,697620.0,oct,10,4,2017,2017-10-01
real_estate,current,2018,3165554.0,oct,10,4,2017,2017-10-01
net_profits_pica,current,2018,183189.0,oct,10,4,2017,2017-10-01
wage,total,2018,173027265.0,oct,10,4,2017,2017-10-01
net_profits_city,total,2018,750024.0,oct,10,4,2017,2017-10-01
real_estate,prior,2018,2840329.0,oct,10,4,2017,2017-10-01
real_estate,total,2018,6005883.0,oct,10,4,2017,2017-10-01
wage_city,current,2018,132528923.0,oct,10,4,2017,2017-10-01
wage_city,prior,2018,166056.0,oct,10,4,2017,2017-10-01
wage_city,total,2018,132694979.0,oct,10,4,2017,2017-10-01
wage_pica,prior,2018,50471.0,oct,10,4,2017,2017-10-01
wage_pica,total,2018,40332286.0,oct,10,4,2017,2017-10-01
wage_pica,current,2018,40281815.0,oct,10,4,2017,2017-10-01
earnings_city,current,2018,378312.0,oct,10,4,2017,2017-10-01
earnings_pica,total,2018,443810.0,oct,10,4,2017,2017-10-01
earnings_city,prior,2018,495076.0,oct,10,4,2017,2017-10-01
net_profits_city,current,2018,196950.0,oct,10,4,2017,2017-10-01
earnings,total,2018,1317198.0,oct,10,4,2017,2017-10-01
net_profits_city,prior,2018,553074.0,oct,10,4,2017,2017-10-01
earnings_pica,prior,2018,252003.0,oct,10,4,2017,2017-10-01
earnings_pica,current,2018,191807.0,oct,10,4,2017,2017-10-01
earnings_city,total,2018,873388.0,oct,10,4,2017,2017-10-01
tobacco,total,2018,2323.0,sep,9,3,2017,2017-09-01
wage_earnings_net_profits,total,2018,151068850.0,sep,9,3,2017,2017-09-01
wage_earnings_net_profits_pica,total,2018,35734611.0,sep,9,3,2017,2017-09-01
wage_earnings_net_profits_city,total,2018,115334239.0,sep,9,3,2017,2017-09-01
birt,current,2018,14175151.0,sep,9,3,2017,2017-09-01
birt,prior,2018,2271936.0,sep,9,3,2017,2017-09-01
birt,total,2018,16447087.0,sep,9,3,2017,2017-09-01
sales,total,2018,11975118.0,sep,9,3,2017,2017-09-01
amusement,total,2018,4046016.0,sep,9,3,2017,2017-09-01
net_profits_pica,total,2018,886816.0,sep,9,3,2017,2017-09-01
parking,total,2018,7716570.0,sep,9,3,2017,2017-09-01
valet,total,2018,140961.0,sep,9,3,2017,2017-09-01
real_estate_transfer,total,2018,20811248.0,sep,9,3,2017,2017-09-01
outdoor_ads,total,2018,228613.0,sep,9,3,2017,2017-09-01
soda,current,2018,6733241.0,sep,9,3,2017,2017-09-01
soda,prior,2018,0.0,sep,9,3,2017,2017-09-01
soda,total,2018,6733241.0,sep,9,3,2017,2017-09-01
other_taxes,total,2018,17497.0,sep,9,3,2017,2017-09-01
all_taxes,total,2018,189923287.0,sep,9,3,2017,2017-09-01
net_profits,total,2018,1839329.0,sep,9,3,2017,2017-09-01
net_profits_pica,prior,2018,647840.0,sep,9,3,2017,2017-09-01
real_estate,prior,2018,3288977.0,sep,9,3,2017,2017-09-01
earnings_city,current,2018,92299.0,sep,9,3,2017,2017-09-01
net_profits_pica,current,2018,238976.0,sep,9,3,2017,2017-09-01
real_estate,current,2018,3181397.0,sep,9,3,2017,2017-09-01
real_estate,total,2018,6470374.0,sep,9,3,2017,2017-09-01
wage_city,current,2018,113843534.0,sep,9,3,2017,2017-09-01
wage_city,prior,2018,133586.0,sep,9,3,2017,2017-09-01
wage_city,total,2018,113977120.0,sep,9,3,2017,2017-09-01
wage_pica,prior,2018,40602.0,sep,9,3,2017,2017-09-01
wage_pica,total,2018,34641848.0,sep,9,3,2017,2017-09-01
wage,total,2018,148618968.0,sep,9,3,2017,2017-09-01
wage_pica,current,2018,34601246.0,sep,9,3,2017,2017-09-01
earnings_city,prior,2018,312307.0,sep,9,3,2017,2017-09-01
earnings,total,2018,610553.0,sep,9,3,2017,2017-09-01
net_profits_city,total,2018,952513.0,sep,9,3,2017,2017-09-01
earnings_city,total,2018,404606.0,sep,9,3,2017,2017-09-01
net_profits_city,current,2018,256028.0,sep,9,3,2017,2017-09-01
net_profits_city,prior,2018,696485.0,sep,9,3,2017,2017-09-01
earnings_pica,total,2018,205947.0,sep,9,3,2017,2017-09-01
earnings_pica,prior,2018,158966.0,sep,9,3,2017,2017-09-01
earnings_pica,current,2018,46981.0,sep,9,3,2017,2017-09-01
net_profits,total,2018,767044.0,aug,8,2,2017,2017-08-01
amusement,total,2018,1649435.0,aug,8,2,2017,2017-08-01
wage_earnings_net_profits,total,2018,149096568.0,aug,8,2,2017,2017-08-01
wage_earnings_net_profits_pica,total,2018,35081527.0,aug,8,2,2017,2017-08-01
wage_earnings_net_profits_city,total,2018,114015041.0,aug,8,2,2017,2017-08-01
birt,current,2018,4778686.0,aug,8,2,2017,2017-08-01
birt,prior,2018,2151164.0,aug,8,2,2017,2017-08-01
birt,total,2018,6929850.0,aug,8,2,2017,2017-08-01
sales,total,2018,28979912.0,aug,8,2,2017,2017-08-01
all_taxes,total,2018,203524951.0,aug,8,2,2017,2017-08-01
tobacco,total,2018,3189.0,aug,8,2,2017,2017-08-01
parking,total,2018,7503077.0,aug,8,2,2017,2017-08-01
valet,total,2018,113319.0,aug,8,2,2017,2017-08-01
real_estate_transfer,total,2018,29023050.0,aug,8,2,2017,2017-08-01
soda,current,2018,6504472.0,aug,8,2,2017,2017-08-01
soda,prior,2018,0.0,aug,8,2,2017,2017-08-01
soda,total,2018,6504472.0,aug,8,2,2017,2017-08-01
other_taxes,total,2018,31.0,aug,8,2,2017,2017-08-01
net_profits_pica,prior,2018,258515.0,aug,8,2,2017,2017-08-01
net_profits_pica,total,2018,369638.0,aug,8,2,2017,2017-08-01
outdoor_ads,total,2018,276417.0,aug,8,2,2017,2017-08-01
net_profits_pica,current,2018,111123.0,aug,8,2,2017,2017-08-01
wage,total,2018,147009803.0,aug,8,2,2017,2017-08-01
net_profits_city,total,2018,397406.0,aug,8,2,2017,2017-08-01
real_estate,prior,2018,3710822.0,aug,8,2,2017,2017-08-01
real_estate,total,2018,8527158.0,aug,8,2,2017,2017-08-01
wage_city,current,2018,112099682.0,aug,8,2,2017,2017-08-01
wage_city,prior,2018,643389.0,aug,8,2,2017,2017-08-01
wage_city,total,2018,112743071.0,aug,8,2,2017,2017-08-01
wage_pica,current,2018,34071183.0,aug,8,2,2017,2017-08-01
wage_pica,prior,2018,195549.0,aug,8,2,2017,2017-08-01
wage_pica,total,2018,34266732.0,aug,8,2,2017,2017-08-01
real_estate,current,2018,4816336.0,aug,8,2,2017,2017-08-01
earnings_city,current,2018,334583.0,aug,8,2,2017,2017-08-01
net_profits_city,prior,2018,277935.0,aug,8,2,2017,2017-08-01
earnings_city,total,2018,874564.0,aug,8,2,2017,2017-08-01
earnings_pica,current,2018,170304.0,aug,8,2,2017,2017-08-01
earnings_pica,prior,2018,274853.0,aug,8,2,2017,2017-08-01
earnings_pica,total,2018,445157.0,aug,8,2,2017,2017-08-01
earnings,total,2018,1319721.0,aug,8,2,2017,2017-08-01
net_profits_city,current,2018,119471.0,aug,8,2,2017,2017-08-01
earnings_city,prior,2018,539981.0,aug,8,2,2017,2017-08-01
birt,total,2018,6888658.0,jul,7,1,2017,2017-07-01
birt,prior,2018,3072896.0,jul,7,1,2017,2017-07-01
birt,current,2018,3815762.0,jul,7,1,2017,2017-07-01
net_profits,total,2018,1055585.0,jul,7,1,2017,2017-07-01
wage_earnings_net_profits_city,total,2018,137704571.0,jul,7,1,2017,2017-07-01
wage_earnings_net_profits_pica,total,2018,42339576.0,jul,7,1,2017,2017-07-01
wage_earnings_net_profits,total,2018,180044147.0,jul,7,1,2017,2017-07-01
amusement,total,2018,1817995.0,jul,7,1,2017,2017-07-01
sales,total,2018,28597269.0,jul,7,1,2017,2017-07-01
all_taxes,total,2018,237768708.0,jul,7,1,2017,2017-07-01
tobacco,total,2018,17986.0,jul,7,1,2017,2017-07-01
parking,total,2018,7919240.0,jul,7,1,2017,2017-07-01
valet,total,2018,126960.0,jul,7,1,2017,2017-07-01
real_estate_transfer,total,2018,38343744.0,jul,7,1,2017,2017-07-01
outdoor_ads,total,2018,270961.0,jul,7,1,2017,2017-07-01
soda,current,2018,6920394.0,jul,7,1,2017,2017-07-01
soda,prior,2018,0.0,jul,7,1,2017,2017-07-01
soda,total,2018,6920394.0,jul,7,1,2017,2017-07-01
other_taxes,total,2018,0.0,jul,7,1,2017,2017-07-01
net_profits_pica,prior,2018,367693.0,jul,7,1,2017,2017-07-01
net_profits_pica,total,2018,508686.0,jul,7,1,2017,2017-07-01
earnings_pica,total,2018,354654.0,jul,7,1,2017,2017-07-01
net_profits_pica,current,2018,140993.0,jul,7,1,2017,2017-07-01
wage_pica,total,2018,41476236.0,jul,7,1,2017,2017-07-01
real_estate,current,2018,5518617.0,jul,7,1,2017,2017-07-01
real_estate,prior,2018,3642313.0,jul,7,1,2017,2017-07-01
real_estate,total,2018,9160930.0,jul,7,1,2017,2017-07-01
wage_city,current,2018,134885753.0,jul,7,1,2017,2017-07-01
wage_city,prior,2018,1575160.0,jul,7,1,2017,2017-07-01
net_profits_city,total,2018,546899.0,jul,7,1,2017,2017-07-01
wage_pica,current,2018,40997246.0,jul,7,1,2017,2017-07-01
wage_pica,prior,2018,478990.0,jul,7,1,2017,2017-07-01
wage_city,total,2018,136460913.0,jul,7,1,2017,2017-07-01
wage,total,2018,177937149.0,jul,7,1,2017,2017-07-01
earnings_city,prior,2018,355980.0,jul,7,1,2017,2017-07-01
earnings_city,total,2018,696759.0,jul,7,1,2017,2017-07-01
earnings_pica,current,2018,173459.0,jul,7,1,2017,2017-07-01
earnings_pica,prior,2018,181195.0,jul,7,1,2017,2017-07-01
earnings,total,2018,1051413.0,jul,7,1,2017,2017-07-01
net_profits_city,current,2018,151585.0,jul,7,1,2017,2017-07-01
net_profits_city,prior,2018,395314.0,jul,7,1,2017,2017-07-01
earnings_city,current,2018,340779.0,jul,7,1,2017,2017-07-01
wage_earnings_net_profits_city,total,2017,102883951.0,jun,6,12,2017,2017-06-01
birt,total,2017,-36268025.0,jun,6,12,2017,2017-06-01
birt,prior,2017,-16879148.0,jun,6,12,2017,2017-06-01
birt,current,2017,-19388877.0,jun,6,12,2017,2017-06-01
amusement,total,2017,643762.0,jun,6,12,2017,2017-06-01
wage_earnings_net_profits_pica,total,2017,36485676.0,jun,6,12,2017,2017-06-01
wage_earnings_net_profits,total,2017,139369627.0,jun,6,12,2017,2017-06-01
net_profits,total,2017,-1367982.0,jun,6,12,2017,2017-06-01
sales,total,2017,19240723.0,jun,6,12,2017,2017-06-01
net_profits_pica,prior,2017,181465.0,jun,6,12,2017,2017-06-01
tobacco,total,2017,3659.0,jun,6,12,2017,2017-06-01
parking,total,2017,8130334.0,jun,6,12,2017,2017-06-01
valet,total,2017,95183.0,jun,6,12,2017,2017-06-01
real_estate_transfer,total,2017,24353008.0,jun,6,12,2017,2017-06-01
outdoor_ads,total,2017,266788.0,jun,6,12,2017,2017-06-01
soda,current,2017,6872198.0,jun,6,12,2017,2017-06-01
soda,prior,2017,0.0,jun,6,12,2017,2017-06-01
soda,total,2017,6872198.0,jun,6,12,2017,2017-06-01
other_taxes,total,2017,0.0,jun,6,12,2017,2017-06-01
net_profits_pica,total,2017,2489957.0,jun,6,12,2017,2017-06-01
all_taxes,total,2017,131621847.0,jun,6,12,2017,2017-06-01
net_profits_pica,current,2017,2308492.0,jun,6,12,2017,2017-06-01
wage,total,2017,140722866.0,jun,6,12,2017,2017-06-01
net_profits_city,total,2017,-3857939.0,jun,6,12,2017,2017-06-01
real_estate,prior,2017,1508238.0,jun,6,12,2017,2017-06-01
real_estate,total,2017,5400266.0,jun,6,12,2017,2017-06-01
wage_city,current,2017,108270498.0,jun,6,12,2017,2017-06-01
wage_city,prior,2017,-1148770.0,jun,6,12,2017,2017-06-01
wage_city,total,2017,107121728.0,jun,6,12,2017,2017-06-01
wage_pica,current,2017,33704084.0,jun,6,12,2017,2017-06-01
wage_pica,prior,2017,-102946.0,jun,6,12,2017,2017-06-01
wage_pica,total,2017,33601138.0,jun,6,12,2017,2017-06-01
real_estate,current,2017,3892028.0,jun,6,12,2017,2017-06-01
earnings_city,current,2017,273382.0,jun,6,12,2017,2017-06-01
earnings_pica,total,2017,394581.0,jun,6,12,2017,2017-06-01
earnings_city,prior,2017,-653220.0,jun,6,12,2017,2017-06-01
net_profits_city,current,2017,2377200.0,jun,6,12,2017,2017-06-01
earnings,total,2017,14743.0,jun,6,12,2017,2017-06-01
net_profits_city,prior,2017,-6235139.0,jun,6,12,2017,2017-06-01
earnings_pica,prior,2017,236704.0,jun,6,12,2017,2017-06-01
earnings_pica,current,2017,157877.0,jun,6,12,2017,2017-06-01
earnings_city,total,2017,-379838.0,jun,6,12,2017,2017-06-01
net_profits,total,2017,7971548.0,may,5,11,2017,2017-05-01
amusement,total,2017,830427.0,may,5,11,2017,2017-05-01
wage_earnings_net_profits,total,2017,172221960.0,may,5,11,2017,2017-05-01
wage_earnings_net_profits_pica,total,2017,42547387.0,may,5,11,2017,2017-05-01
wage_earnings_net_profits_city,total,2017,129674573.0,may,5,11,2017,2017-05-01
birt,current,2017,39128233.0,may,5,11,2017,2017-05-01
birt,prior,2017,6206430.0,may,5,11,2017,2017-05-01
birt,total,2017,45334663.0,may,5,11,2017,2017-05-01
sales,total,2017,13620083.0,may,5,11,2017,2017-05-01
outdoor_ads,total,2017,203525.0,may,5,11,2017,2017-05-01
tobacco,total,2017,9965.0,may,5,11,2017,2017-05-01
parking,total,2017,7676467.0,may,5,11,2017,2017-05-01
valet,total,2017,123432.0,may,5,11,2017,2017-05-01
real_estate_transfer,total,2017,24122713.0,may,5,11,2017,2017-05-01
soda,current,2017,6521859.0,may,5,11,2017,2017-05-01
soda,prior,2017,0.0,may,5,11,2017,2017-05-01
soda,total,2017,6521859.0,may,5,11,2017,2017-05-01
other_taxes,total,2017,325.0,may,5,11,2017,2017-05-01
net_profits_pica,prior,2017,17709.0,may,5,11,2017,2017-05-01
net_profits_pica,total,2017,3842308.0,may,5,11,2017,2017-05-01
all_taxes,total,2017,242953089.0,may,5,11,2017,2017-05-01
net_profits_pica,current,2017,3824599.0,may,5,11,2017,2017-05-01
wage,total,2017,160297941.0,may,5,11,2017,2017-05-01
real_estate,current,2017,10402762.0,may,5,11,2017,2017-05-01
real_estate,prior,2017,4432295.0,may,5,11,2017,2017-05-01
real_estate,total,2017,14835057.0,may,5,11,2017,2017-05-01
wage_city,current,2017,123352569.0,may,5,11,2017,2017-05-01
wage_city,prior,2017,-426493.0,may,5,11,2017,2017-05-01
wage_city,total,2017,122926076.0,may,5,11,2017,2017-05-01
wage_pica,current,2017,37491644.0,may,5,11,2017,2017-05-01
wage_pica,prior,2017,-119779.0,may,5,11,2017,2017-05-01
wage_pica,total,2017,37371865.0,may,5,11,2017,2017-05-01
net_profits_city,total,2017,4129240.0,may,5,11,2017,2017-05-01
earnings_city,current,2017,2216639.0,may,5,11,2017,2017-05-01
earnings_city,total,2017,2619257.0,may,5,11,2017,2017-05-01
earnings_pica,current,2017,1128280.0,may,5,11,2017,2017-05-01
earnings_pica,prior,2017,204934.0,may,5,11,2017,2017-05-01
earnings_pica,total,2017,1333214.0,may,5,11,2017,2017-05-01
earnings,total,2017,3952471.0,may,5,11,2017,2017-05-01
net_profits_city,current,2017,4110305.0,may,5,11,2017,2017-05-01
net_profits_city,prior,2017,18935.0,may,5,11,2017,2017-05-01
earnings_city,prior,2017,402618.0,may,5,11,2017,2017-05-01
wage_earnings_net_profits_city,total,2017,142249584.0,apr,4,10,2017,2017-04-01
birt,total,2017,281576132.0,apr,4,10,2017,2017-04-01
birt,prior,2017,11331481.0,apr,4,10,2017,2017-04-01
birt,current,2017,270244651.0,apr,4,10,2017,2017-04-01
net_profits_pica,total,2017,14575667.0,apr,4,10,2017,2017-04-01
wage_earnings_net_profits_pica,total,2017,53889585.0,apr,4,10,2017,2017-04-01
wage_earnings_net_profits,total,2017,196139169.0,apr,4,10,2017,2017-04-01
net_profits,total,2017,30245629.0,apr,4,10,2017,2017-04-01
amusement,total,2017,3554474.0,apr,4,10,2017,2017-04-01
sales,total,2017,11093674.0,apr,4,10,2017,2017-04-01
real_estate_transfer,total,2017,17752917.0,apr,4,10,2017,2017-04-01
tobacco,total,2017,3987.0,apr,4,10,2017,2017-04-01
parking,total,2017,8090223.0,apr,4,10,2017,2017-04-01
valet,total,2017,112607.0,apr,4,10,2017,2017-04-01
outdoor_ads,total,2017,223665.0,apr,4,10,2017,2017-04-01
soda,current,2017,7042953.0,apr,4,10,2017,2017-04-01
soda,prior,2017,0.0,apr,4,10,2017,2017-04-01
soda,total,2017,7042953.0,apr,4,10,2017,2017-04-01
other_taxes,total,2017,32.0,apr,4,10,2017,2017-04-01
net_profits_pica,prior,2017,588580.0,apr,4,10,2017,2017-04-01
all_taxes,total,2017,495127558.0,apr,4,10,2017,2017-04-01
net_profits_pica,current,2017,13987087.0,apr,4,10,2017,2017-04-01
net_profits_city,total,2017,15669962.0,apr,4,10,2017,2017-04-01
wage_pica,total,2017,37224582.0,apr,4,10,2017,2017-04-01
net_profits_city,prior,2017,632793.0,apr,4,10,2017,2017-04-01
real_estate,current,2017,18338694.0,apr,4,10,2017,2017-04-01
real_estate,prior,2017,5088616.0,apr,4,10,2017,2017-04-01
real_estate,total,2017,23427310.0,apr,4,10,2017,2017-04-01
wage_city,current,2017,121731044.0,apr,4,10,2017,2017-04-01
wage_city,prior,2017,743831.0,apr,4,10,2017,2017-04-01
wage_pica,current,2017,36998505.0,apr,4,10,2017,2017-04-01
wage_pica,prior,2017,226077.0,apr,4,10,2017,2017-04-01
wage_city,total,2017,122474875.0,apr,4,10,2017,2017-04-01
wage,total,2017,159699457.0,apr,4,10,2017,2017-04-01
earnings_pica,prior,2017,257238.0,apr,4,10,2017,2017-04-01
earnings_city,current,2017,3599373.0,apr,4,10,2017,2017-04-01
earnings,total,2017,6194083.0,apr,4,10,2017,2017-04-01
earnings_pica,total,2017,2089336.0,apr,4,10,2017,2017-04-01
net_profits_city,current,2017,15037169.0,apr,4,10,2017,2017-04-01
earnings_pica,current,2017,1832098.0,apr,4,10,2017,2017-04-01
earnings_city,total,2017,4104747.0,apr,4,10,2017,2017-04-01
earnings_city,prior,2017,505374.0,apr,4,10,2017,2017-04-01
amusement,total,2017,1460045.0,mar,3,9,2017,2017-03-01
net_profits,total,2017,5650383.0,mar,3,9,2017,2017-03-01
wage_earnings_net_profits,total,2017,175787710.0,mar,3,9,2017,2017-03-01
wage_earnings_net_profits_pica,total,2017,42683485.0,mar,3,9,2017,2017-03-01
wage_earnings_net_profits_city,total,2017,133104225.0,mar,3,9,2017,2017-03-01
birt,current,2017,50870656.0,mar,3,9,2017,2017-03-01
birt,prior,2017,4910022.0,mar,3,9,2017,2017-03-01
birt,total,2017,55780678.0,mar,3,9,2017,2017-03-01
sales,total,2017,11359504.0,mar,3,9,2017,2017-03-01
all_taxes,total,2017,397911050.0,mar,3,9,2017,2017-03-01
tobacco,total,2017,11491.0,mar,3,9,2017,2017-03-01
parking,total,2017,7822761.0,mar,3,9,2017,2017-03-01
valet,total,2017,124984.0,mar,3,9,2017,2017-03-01
real_estate_transfer,total,2017,20963811.0,mar,3,9,2017,2017-03-01
outdoor_ads,total,2017,245390.0,mar,3,9,2017,2017-03-01
soda,current,2017,0.0,mar,3,9,2017,2017-03-01
soda,prior,2017,0.0,mar,3,9,2017,2017-03-01
soda,total,2017,6180869.0,mar,3,9,2017,2017-03-01
net_profits_pica,prior,2017,107784.0,mar,3,9,2017,2017-03-01
net_profits_pica,total,2017,2723121.0,mar,3,9,2017,2017-03-01
