category,fiscal_month,amount
total_other_governments,6,3.9
total_pica_other_governments,6,20.2
interfund_transfers,6,0.0
total_current_revenue,6,199.4
collection_of_prior_year_revenue,6,0.0
other_fund_balance_adjustments,6,0.0
total_cash_receipts,6,199.4
real_estate_tax,7,39.2
total_wage_earnings_net_profits,7,134.8
realty_transfer_tax,7,12.8
sales_tax,7,20.5
business_income_and_receipts_tax,7,9.8
other_taxes,7,7.5
locally_generated_nontax,7,23.7
total_other_governments,7,15.8
total_pica_other_governments,7,28.6
interfund_transfers,7,0.0
total_current_revenue,7,292.7
collection_of_prior_year_revenue,7,0.0
other_fund_balance_adjustments,7,0.0
total_cash_receipts,7,292.7
real_estate_tax,8,293.4
total_wage_earnings_net_profits,8,98.4
realty_transfer_tax,8,9.8
sales_tax,8,26.7
business_income_and_receipts_tax,8,4.4
other_taxes,8,7.9
locally_generated_nontax,8,27.4
total_other_governments,8,9.5
total_pica_other_governments,8,28.2
interfund_transfers,8,0.0
total_current_revenue,8,505.6
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,505.6
real_estate_tax,9,110.6
total_wage_earnings_net_profits,9,106.6
realty_transfer_tax,9,17.5
sales_tax,9,19.6
business_income_and_receipts_tax,9,51.0
other_taxes,9,7.1
locally_generated_nontax,9,23.3
total_other_governments,9,9.7
total_pica_other_governments,9,30.9
interfund_transfers,9,0.0
total_current_revenue,9,376.3
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,376.3
real_estate_tax,10,26.9
total_wage_earnings_net_profits,10,140.0
realty_transfer_tax,10,14.8
sales_tax,10,19.2
business_income_and_receipts_tax,10,236.8
other_taxes,10,11.5
locally_generated_nontax,10,24.4
total_other_governments,10,10.1
total_pica_other_governments,10,24.6
interfund_transfers,10,0.0
total_current_revenue,10,508.2
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,508.2
real_estate_tax,11,13.7
total_wage_earnings_net_profits,11,98.5
realty_transfer_tax,11,15.6
sales_tax,11,24.1
business_income_and_receipts_tax,11,102.0
other_taxes,11,8.2
locally_generated_nontax,11,22.5
total_other_governments,11,15.6
total_pica_other_governments,11,41.1
interfund_transfers,11,13.0
total_current_revenue,11,354.4
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,354.4
real_estate_tax,12,7.7
total_wage_earnings_net_profits,12,97.5
realty_transfer_tax,12,20.5
sales_tax,12,22.1
business_income_and_receipts_tax,12,10.9
other_taxes,12,7.7
locally_generated_nontax,12,48.1
total_other_governments,12,21.0
total_pica_other_governments,12,18.3
interfund_transfers,12,5.6
total_current_revenue,12,259.5
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,259.5
real_estate_tax,13,540.2
total_wage_earnings_net_profits,13,1282.6
realty_transfer_tax,13,167.8
sales_tax,13,263.7
business_income_and_receipts_tax,13,465.3
other_taxes,13,98.8
locally_generated_nontax,13,300.1
total_other_governments,13,331.5
total_pica_other_governments,13,318.1
interfund_transfers,13,27.1
total_current_revenue,13,3795.1
collection_of_prior_year_revenue,13,36.1
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,3831.2
