category,fiscal_month,amount
collection_of_prior_year_revenue,8,0.0
other_fund_balance_adjustments,8,0.0
total_cash_receipts,8,557.2
real_estate_tax,9,453.6
total_wage_earnings_net_profits,9,135.5
realty_transfer_tax,9,27.2
sales_tax,9,14.1
business_income_and_receipts_tax,9,58.3
beverage_tax,9,5.4
other_taxes,9,5.8
locally_generated_nontax,9,32.0
total_other_governments,9,7.0
total_pica_other_governments,9,57.3
interfund_transfers,9,0.0
total_current_revenue,9,796.1
collection_of_prior_year_revenue,9,0.0
other_fund_balance_adjustments,9,0.0
total_cash_receipts,9,796.1
real_estate_tax,10,92.2
total_wage_earnings_net_profits,10,160.6
realty_transfer_tax,10,27.9
sales_tax,10,13.2
business_income_and_receipts_tax,10,273.7
beverage_tax,10,6.1
other_taxes,10,6.5
locally_generated_nontax,10,29.9
total_other_governments,10,20.8
total_pica_other_governments,10,48.7
interfund_transfers,10,0.0
total_current_revenue,10,679.8
collection_of_prior_year_revenue,10,0.0
other_fund_balance_adjustments,10,0.0
total_cash_receipts,10,679.8
real_estate_tax,11,14.2
total_wage_earnings_net_profits,11,123.0
realty_transfer_tax,11,30.3
sales_tax,11,27.0
business_income_and_receipts_tax,11,70.3
beverage_tax,11,6.1
other_taxes,11,6.5
locally_generated_nontax,11,36.9
total_other_governments,11,19.9
total_pica_other_governments,11,48.4
interfund_transfers,11,0.0
total_current_revenue,11,382.5
collection_of_prior_year_revenue,11,0.0
other_fund_balance_adjustments,11,0.0
total_cash_receipts,11,382.5
real_estate_tax,12,10.1
total_wage_earnings_net_profits,12,139.7
realty_transfer_tax,12,33.8
sales_tax,12,28.2
business_income_and_receipts_tax,12,18.3
beverage_tax,12,6.2
other_taxes,12,6.6
locally_generated_nontax,12,32.8
total_other_governments,12,63.3
total_pica_other_governments,12,45.6
interfund_transfers,12,25.5
total_current_revenue,12,410.2
collection_of_prior_year_revenue,12,0.0
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,410.2
real_estate_tax,13,725.3
total_wage_earnings_net_profits,13,1540.3
realty_transfer_tax,13,299.5
sales_tax,13,237.5
business_income_and_receipts_tax,13,545.2
beverage_tax,13,74.4
other_taxes,13,86.1
locally_generated_nontax,13,374.3
total_other_governments,13,376.9
total_pica_other_governments,13,495.5
interfund_transfers,13,275.5
total_current_revenue,13,5030.5
collection_of_prior_year_revenue,13,52.2
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,5082.7
