category,fiscal_month,amount
other_fund_balance_adjustments,12,0.0
total_cash_receipts,12,244.8
real_estate_tax,13,581.3
total_wage_earnings_net_profits,13,1392.2
realty_transfer_tax,13,237.5
sales_tax,13,161.6
business_income_and_receipts_tax,13,437.5
other_taxes,13,115.4
locally_generated_nontax,13,283.9
total_other_governments,13,304.1
total_pica_other_governments,13,361.2
interfund_transfers,13,18.5
total_current_revenue,13,3893.2
collection_of_prior_year_revenue,13,0.0
other_fund_balance_adjustments,13,0.0
total_cash_receipts,13,3893.2
